Label,Text
PF_AG,"Agree. Regardless of how BIG a singer/actor/artist/intellectual you are, you do not get exempted from scrutiny if you are supporting India’s enemies knowingly. If you back Khalistanis, and at the same time support #FarmersProtest, your intentions &amp; credentials will be questioned. https://t.co/aTvQ3rZ3fd"
PF_AG,"#NDTVExclusive | “The central government is solely responsible for this as they did not consult the farmers before bringing in the law”: Harsimrat Kaur Badal, MP,  Akali Dal on #FarmersProtest https://t.co/mSGZrObHeT"
PF_AG,"“No Farmers, No Food” - Support for farmers grows across the world 

#FarmersProtest https://t.co/3ipCkAamRX"
NEUTRAL,"Well Said 👏🏻👏🏻 @Karthi_Offl 

#FarmersProtest https://t.co/XxDQYPU6BS"
NEUTRAL,"#FarmerProtest 

Haryana's main farm leader -Gurnam Singh Chadhuni from Bhartiya Kisan Union having lunch at Vigyan Bhawan 🙏🏻🙏🏻
 
Farmers refused to accept food from government at the meeting. They're having d food they've brought on their own🙏🏻 #FarmerProtest https://t.co/MyX04BjPjC"
PROVOKING,"“Water cannon were used and then tear gas shells were thrown at us,” says a protesting farmer

#FarmersProtest https://t.co/IxVmMEd8m9"
PROVOKING,"Politics using religion to entice people against each other will not work this time💪.
#farmersprotest #istandwithfarmers https://t.co/EbWDzKNkvB"
PF_AG,"Over 200 million farmers on general strike were met with teargas for fighting exploitative labor laws by PM Narendra Modi.

From India to NYC our fights against austerity are linked. As City Council candidates we stand in solidarity with #FarmersProtest

https://t.co/DIF8ywEqoP"
PF_AG,"Over 200 million farmers on general strike were met with teargas for fighting exploitative labor laws by PM Narendra Modi.

From India to NYC our fights against austerity are linked. As City Council candidates we stand in solidarity with #FarmersProtest

https://t.co/uN6gDNmDfr"
NEUTRAL,"🧵Some Data Around Agriculture. Read and take your own side in the ongoing #FarmersProtest.
And if you have a counter view, show me Data, not emotions led tweets."
PF_AG,"#FarmersProtest | “We want all 3 laws to be repealed,” farmers demand https://t.co/wU44OaSEIM"
NEUTRAL,"📢BIG BREAKING 📢

@AAPPunjab President and MP Sangrur @BhagwantMann writes a letter to Loksabha Speaker Ho'ble Om Bidla ji, demands to call special Parliament session immediately on the issue of Farm Laws.
#FarmersProtest https://t.co/WkL7org0tR"
NEUTRAL,"The core of  farmer protests is driven by self respect, an alien concept to the ruling bjp party.

#FarmerProtest https://t.co/YT2FFw9Bmz"
NEUTRAL,Dozens of Nihangs (Sikh Warriors) dressed in blue robes and holding traditional weapons have marched from Punjab to join farmers’ protest on Delhi border. Many of them are farmers. #FarmersProtest https://t.co/ZOxsAK5wct
NEUTRAL,"BREAK- Meeting between Government and farmer unions over INCONCLUSIVE. 

Farmers to continue their agitation. 

A fifth round of meeting to take place on 5th Dec. @Arunima24 @payalmehta100 report.

#FarmersProtest #FarmersDilliChalo"
PF_AG,"Can't stop laughing 😂😆
@diljitdosanjh #Diljit #diljitdosanjh
#FarmersProtestDelhi2020 #istandwithfarmers #farmersprotest #farmers #kisanektazindabad https://t.co/hzbTgkpyx9"
NEUTRAL,"#Verified

👉4th round of talks between government &amp; farmers END

👉No breakthrough even in this meeting

👉Next round of talks to happen on December 5

👉Today, the meet lasted for ~7 hours

👉Farmer leaders tell me #FarmersProtest will continue at Delhi-Haryana-UP borders"
PF_AG,"#FarmersProtest | “We are the children of farmers"": Indian Wrestler Kartar Singh on returning awards in support of farmers https://t.co/0eX9o28XQg"
PF_AG,"#FarmersProtest | “If there are farmers, only then there is India”: Singer Gurdas Maan https://t.co/bMdvjh3D3W"
PF_AG,"#FarmersProtest 
Huge protest allover the country .The issues  has made them angry .
If thier plight is not understood  noting can stop their anger.
Let sence prevail."
NEUTRAL,"#FarmersProtest | “50 players from Punjab will be returning their awards, we have requested the President for a meeting”: Kartar Singh, Indian wrestler https://t.co/rovuPuSBLh"
PF_AG,"So true 
#farmersprotest #kisaanektazindabaad https://t.co/BIra5y3QYF"
PF_AG,Actor @Karthi_Offl supports #FarmersProtest in Delhi.. https://t.co/eHMMHHsHSu
PF_AG,"“I AM A KHALISTANI..” ⁣
⁣
A Rajasthani farmer shows solidarity with his Panjabi brothers ! ⁣
⁣
Good to see ordinary Indians challenging negativity and hate ! ⁣
⁣
#Support #FarmerProtest #StandWithFarmers #StraightTalking https://t.co/nQb8WcHIkg"
PF_AG,"Let’s not forget our farmers!
#FarmersProtest https://t.co/m5sqnkf9HD"
NEUTRAL,"""Ravidas's Begumpura has been set up here""

Randeep Maddoke,  maker of Landless (2018), A renowned filmaker and activist, interviewed by @DalitCamera at the #FarmersProtest site, Tikri Border, Bahadurgarh

https://t.co/MKpLG51ofQ"
PROVOKING,"When Punjabis are UNITED, everyone better be scared🔥&gt;&gt;&gt;&gt;

#TractorToTwitter 
#FarmersProtest"
NEUTRAL,Going by today's events I won't be surprised if @iHrithik agrees to portray @diljitdosanjh in any movie made on #FarmersProtest 🤣🤣🤣
NEUTRAL,"Nihang Sikhs reach Singhu border (Delhi-Haryana border) in support of the farmers protesting against Central Government's farm laws (ANI) 

#FarmersProtest https://t.co/3o6pud7XPM"
PF_AG,"I bought VIP innerwears few yrs back which I now use to clean my bike. In support of alleged #FarmersProtest &amp; in solidarity to our Alleged Kisan brothers, I am returning them to CM of Delhi and Maharashtra."
PF_AG,"Is Captain Amrinder's imported girlfriend accompanying her for the #FarmersProtest in Delhi ?? 
🤔🤔
#JustAsking 
😁😁"
PF_AG,"Punjab is a complex agrarian society, the culture/identity of Punjab and Punjabis is intimately intertwined with village life and with the occupation of farming. 
It’s not only the farmers involved in the farming - everyone is.
#Tractor2Twitter
#FarmerProtest
#DelhiChalo https://t.co/zIzOovMwAq"
PF_AG,"""MSP, without state procurement, means nothing.""

@NidhiSuresh_ speaks to Balbir Singh Rajewal, president of the Bharatiya Kisan Union, about the #FarmersProtest, and why they are asking for legislation to guarantee the minimum support price.

https://t.co/hKOrOs0X9T https://t.co/hH4P5Klefs"
PG_AF,"Even a congressi MP from Punjab says Khalistani have highjacked the #FarmerProtest and this protest is meaning less.
Now? 2₹ Trolls like #DiljitDosanjh working for? https://t.co/qPq9Cab4lO"
PF_AG,"So heartening to see #Panjabi artist stand in support of #Sikh #farmers and being vocal.
While Muslims were being heckled in #ShaheenBagh and then had to face #DelhiGenocide , none so called Muslim artist had the courage to squeak in support.
#FarmersProtest"
PF_AG,Malayalis who trust Ravichandran C instead of P Sainath on Farm bills and #FarmersProtest are the biggest idiots.
PF_AG,"Congress MP @RavneetBittu has exposed the singer @diljitdosanjh 's Khalistan connection. 

Aap Chronology Samajhiye

#DiljitDosanjh is a Khailstani supporter

#DiljitDosanjh is supporting #FarmersProtest 

Congress is also supporting Diljit &amp; farmers protest https://t.co/rYffrrhesE https://t.co/c4rhLDyx9M"
PF_AG,The #FarmersProtest has cleared one thing for Punjabis 👇🏼💥 https://t.co/YpBIm2eQoX
PF_AG,Self respect #FarmersProtest https://t.co/sHhkQFlEVi
PF_AG,"No one in Bollywood had the spine to destroy Kangana’s lies..the way Diljit did.
 #DiljitDosanjh @diljitdosanjh #TractorToTwitter #Tractor2Twitter #FarmersProtest https://t.co/ueIU3Ta3Iu"
NEUTRAL,"Ground Report: Listen in to Ranjit Kaur from Tarn Taran, Punjab #FarmersProtest 

She came to Delhi with her son, he’s at Tikri Border while she’s here at Singhu Border.

“Govt must take back the ‘black bills’ soon, then we’ll return home. Otherwise, we’ll continue sitting here.” https://t.co/sIpHDCsE3F"
PG_AF,"Anyone from the #FarmersProtest here? Could you kindly clarify the following?

1. If the #FarmLaws2020 is not even applicable in Punjab, what is this blockade all about?
2. What are your top 3 demands, and why are they important?

This is a genuinely respectful query."
PF_AG,"If you missed to eat Shaheen Bagh Biryani, try #FarmersProtest Biryani,  otherwise one can Swiggy it, why such an outrage for a Biryani Kangana.  

#कंगना_चुपचाप_माफी_माँग 
#DiljitDosanjh #FarmersProtest https://t.co/TVwALVcRb7"
NEUTRAL,Farmer In Viral Image Says Hit Multiple Times By Cops https://t.co/UQO6TPlWZd #FarmersProtest https://t.co/lR6DPgnzoK
PF_AG,"""We Brought Our Own Food"": Farmers Refuse Lunch At Meet With Government https://t.co/mUwBKf99Iz #FarmersProtest https://t.co/Ql6NhrnjEf"
PF_AG,"Radia tapes tainted 'journalist' Barkha Dutt was the first to promote, mainstream unhinged right wing troll Kangana Ranaut as India's leading youth icon and feminist icon in multiple shows.
Both are running propaganda to link #FarmersProtest to terrorism now 
#KnowYourMedia https://t.co/FqRwoIfKIb"
PF_AG,#FarmersProtest | @Devinder_Sharma says time has come for making MSP a legal right for farmers https://t.co/jbXy1YLTRj
PF_AG,"#FarmersProtest | ""If I am lying, are my wounds also lying?"": Farmer in viral image says hit multiple times by cops

Read here: https://t.co/UQO6TPlWZd https://t.co/rnvqfLjpYg"
PF_AG,"Why are the farmers of Punjab &amp; other states protesting? &amp; Why should it matter to you here in the UK? Hear my views on the underlying issues and risks with the new Farmer Bills and the ongoing protests. #IStandWithFarmers #FarmerProtest #isupportfarmers 
https://t.co/gqBQkKAsIP"
PF_AG,"Farmer leaders have food during the lunch break at Vigyan Bhawan where the talk with the government is underway. A farmer leader says, ""We are not accepting food or tea offered by the government. We have brought our own food""

#FarmersProtest https://t.co/R2n4j2JVKk"
PF_AG,"Langar on the Iraq-Syria BORDER ...

Every human being is equal !! The refugees are part of our human family and we must see them as equals, regardless of their faith. 

#SarbatDaBhalla  #FarmerProtest https://t.co/JCMG7Hs2F6"
PF_AG,"#DiljitDosanjh taking on the bullies, trolls, #darbari journalists, #GodiMedia propaganda discrediting #FarmersProtest!

Setting a fine example for mainstream Bollywood stars to emulate, esp the younger generation. Time for these reel-life heroes to show some real-life spine? https://t.co/qVyfU4J6Ka"
PF_AG,"This is a @diljitdosanjh appreciation tweet. 

This guy has more spine than the entire bollywood combined. 

#FarmersProtest2020 #FarmerProtest"
PF_AG,"❤️Singh is king ❤️

#IStandWithIndianFarmers
#FarmersProtest #Tractor2Twitter #SpeakUpForFarmers #किसान_एकता_जिंदाबाद #ModiHaiToManipulationHai #amitmalviya #ManipulatedMedia  #farmersagitation #BycottAdaniAmbani 
#TakeBackFarmLaws #किसान_विरोधी_मीडिया #Anti_Farmer_BJP https://t.co/7dWNqCDoqM"
PF_AG,"Watch | ""We belong to a khap collective of 27 khaps, we are supplying farmers with ration and other needs. We will support them with everything we have"": Farmers travelling to Delhi tell NDTV's Arvind Gunasekar 

#FarmersProtest https://t.co/tIpuZY6cVs"
NEUTRAL,"#FarmerProtest 

Haryana's main farm leader -Gurnam Singh Chadhuni from Bhartiya Kisan Union having lunch at Vigyan Bhawan, reports @ghazalimohammad
for @ndtv
 
Farmers refused to accept food from government at the meeting. They're having d food they've brought on their own https://t.co/U5c9oN14pw"
PF_AG,"Langar on the Iraq-Syria BORDER ...

Every human being is equal !! The refugees are part of our human family and we must see them as equals, regardless of their faith. 

#SarbatDaBhalla  #FarmerProtest https://t.co/tOuViXSt9U"
PF_AG,Nailed it! #FarmersProtest https://t.co/rHHhjXrRN8
NEUTRAL,"In a pleasent display of Sikhism's prime principle of community service, a #PunjabPolice SI serves  #Langar at Singhu Border.

I report for @ians_india. #SocialHeros #CommunityService #FarmerProtest #SinghuBorder @yogitabhayana #SikhCommunity https://t.co/z5mYr7cS5T"
PROVOKING,Pls tag all Chutiya Journalists of this country who were saying that that the #FarmersProtest is just belonged to Punjab https://t.co/d5lPNPssnb
PF_AG,"Without land reforms, new farm laws won’t help remove income inequalities. By contrast, when China liberalised its markets, it also improved input institutions; transferred land rights to farmers; brought in price+market reforms #farmersprotest https://t.co/y8AKATuOag"
PF_AG,"One man with courage makes a majority 

#FarmersProtest https://t.co/ebMScxi37m"
NEUTRAL,"@HitNewsIndia @diljitdosanjh @KanganaTeam Bilkis Bano from #ShaheenBagh visited the #FarmersProtest site to stand in solidarity with farmers on Dec 1st, much after that tweet. For the record. 

I’m responding here since that’s my interview you’re us"
PF_AG,"UP Farmers Tighten Their Chokehold On Delhi At Ghaziabad, Noida https://t.co/efnBD9UMVo #FarmersProtest https://t.co/ol06NDLWRy"
PF_AG,"👉7 borders shut now in Delhi as #FarmersProtest gather more steam.

👉Delhi-Noida's Chilla border also closed now. This is due to #FarmersAgitation near Gautam Budh Dwar

 👉So, what's the alternative? Use DND flyover"
PF_AG,Don’t forget who we are! #FarmerProtest #FarmersProtest #FarmersDilliChalo https://t.co/zPLv9EUhil
NEUTRAL,"#Verified   #FarmersProtest

👉Delhi's 6 borders SHUT

👉These are-  Singhu, Lampur, Auchandi, Safiabad, Piao Maniyari &amp; Saboli

 👉So, how to come in? Take alternate routes via NH8/Bhopra /Apsara border /Peripheral expressway.

👉Traffic is very heavy. Avoid Outer Ring  road"
NEUTRAL,"#Punjab CM @capt_amarinder : 

Today I met Union Home Minister Amit Shah Ji and reiterated the need to protect MSP &amp; continue with the APMC based mandi system. Requested him to listen to the farmers with an open mind &amp; quickly resolve the standoff

#FarmersProtest"
NEUTRAL,Just In- Maharashtra passes resolution to support protesting farmers. #FarmersProtest #KisanRights
PF_AG,"There is a hostage like situation in Delhi

This is not a peaceful protest. This is not what is guaranteed in Democracy. This is lynching of democracy.

Life of more than 22 Crores of citizens is at risk!
#FarmersProtest"
PF_AG,Facts &amp; Pain #FarmerProtest #FarmersProtest https://t.co/A8I3IRksPb
NEUTRAL,"Last night, caught red handed by farmers: Watch this Punjabi news report on how the Govt tried to infiltrate #FarmersProtest at Singhu border last night to create disruption. We must stand with farmers! #FarmersProtests #KisanDeshKaBhagwan #SpeakUpForFar https://t.co/oSXVYk59cz"
